dataset,model_family,seed,epoch,train_loss,val_auroc,val_accuracy,val_ece
human_enhancers_ensembl,small_cnn_rc_aug,61,2.0,0.6168834719547006,0.7415138888888888,0.6441666666666667,0.12060175621261202
human_enhancers_ensembl,small_cnn_rc_aug,61,3.0,0.5718065916105758,0.8031444444444444,0.735,0.053866583307584134
human_enhancers_ensembl,small_cnn_rc_aug,61,4.0,0.5058370177135911,0.8512000000000001,0.7758333333333334,0.024580792660514522
human_enhancers_ensembl,small_cnn_rc_aug,61,5.0,0.4669810963231464,0.8667750000000001,0.7908333333333334,0.025680672675371174
human_enhancers_ensembl,small_cnn_rc_aug,61,6.0,0.4316705215808957,0.8759472222222221,0.7958333333333333,0.0232472143570582
human_ocr_ensembl,small_cnn,11,1.0,0.6924393366683613,0.5750388888888889,0.5833333333333334,0.05867078681786854
human_ocr_ensembl,small_cnn,11,2.0,0.6841428686272014,0.5990222222222222,0.5633333333333334,0.03362634728352232
human_ocr_ensembl,small_cnn,11,3.0,0.6819215769117529,0.6044888888888889,0.5883333333333334,0.03844998305042587
human_ocr_ensembl,small_cnn,11,4.0,0.6750948374921625,0.6085111111111111,0.5916666666666667,0.0274261083702246
human_ocr_ensembl,small_cnn,11,5.0,0.6680994900790128,0.6258333333333332,0.57,0.044741540302832915
human_ocr_ensembl,small_cnn,11,6.0,0.6657844917340712,0.6399666666666667,0.6116666666666667,0.05929516538977622
human_ocr_ensembl,small_cnn,23,1.0,0.6938942291519858,0.5780055555555557,0.5,0.008030802011489868
human_ocr_ensembl,small_cnn,23,2.0,0.6928747567263517,0.5995722222222222,0.5466666666666666,0.04237834572792057
human_ocr_ensembl,small_cnn,23,3.0,0.6908354623751207,0.5835777777777778,0.5666666666666667,0.04959801932175956
human_ocr_ensembl,small_cnn,23,4.0,0.6814368746497415,0.5910555555555556,0.5533333333333333,0.04478746245304745
human_ocr_ensembl,small_cnn,23,5.0,0.6713275394656442,0.5997777777777777,0.5583333333333333,0.06841979583104453
